osm_id;osm_name
71069497;Maria Antonieta
111912966;Los Linderos
68527704;Los Olmos
111924168;Jacaranda
162880654;Corcega
118430248;Los Arrayanes
35186068;1 de Mayo
187076627;Juliaca
116911848;Andres Medina
111928230;Ramon Rodriguez
111890370;Cisneros
37749390;Coronel Pascual Saco O.
111954915;Rion Mantaro
111910438;Diego de Aguero
111943908;La Educacion
149295918;Av. de las Artes Norte
49215171;1º de Mayo
36980637;Paseo del Prado
68865787;Las Retamas
111933327;Las Americas
111925439;Calle 70
36185800;Lineas de Nazca
24266589;Federico Villareal
111912226;Calle 12
111598180;Calle 21
117598330;Nestor Chocobar
49136172;Mantaro
111908189;Manco Inca
111883830;Los Tumis
109831721;Las Acacias
111821126;Guatemala
33237640;Gomez
111915720;Ricardo Palma
71187672;Saturno
111917877;Los Claveles
68322562;Las Calendulas
60104909;Juan Enrrique  Valladares
111938429;Rapallo
67698887;Los Pelitres
119537566;D
111898014;Micaela Bastidas
111910374;Principal
111957983;Los Jazmines
111966072;Lima
111893100;Libertad
111920813;Las Palmeras
111897149;Cartagena
111699414;Bartolome Herrara
111938771;Huarochiri
118430307;Las Violetas
110062021;Jose Olaya
124018476;Las Torres
116974717;Avenida Los Ciruelos
111934241;Los Geranios
111888752;Carmen Alto
117188002;Republica de Panama
12561310;Av Ricardo Palma
24295167;Los Geranios
111906332;Libertad
37018347;Los Tamarindos
111884563;Tacna
34113354;Galvez Barrenechea
71085181;Federico Moore
60104897;Los Suspiros
119537552;Los Filosofos
39551494;Inca Roca
50218999;David Matto
24295252;Risso
111919509;Ernesto Krundieck
111699432;Husares de Junin
111924664;Mariano Necochea
70646977;Aries
33820491;Alcala
41731995;Tarapaca
117125404;Malecón Cisneros
111953460;Los Geranios
111799949;12 de Octubre
124161869;Calle 25
103307385;Fidelli
111944946;Alfonso Ugarte
111924645;Las Camelias
119524826;Los Biologos
111939181;CALLE 23
68523741;Canto Rodado
153677606;Juan Velazco Alvarado
173007827;La mar
50979230;Josefina de Cox
111970362;19 de Agosto
104631276;Atahualpa
70810364;Manuel Scorza
111969678;Libertad
72499942;San Luis
111894011;Plebeyo
231972693;Sao Paulo
39612640;Jose Celendon Condestable
148627903;Avenida Nestor Gambetta
74849561;José Lopez Pazos
183453751;Yachayhuasi
123992518;Calle 57
27767571;Callejon Alejandro Granda
24306995;Saenz
43475559;Calle Diego Quispe Tito
119441946;Calle 6
126856036;Separadora Industrial
111799841;Las Palmeras
186174863;Los Sauces
111946655;Puno
111919332;Junin
73952063;Parque San Martin
116911797;Montero Rojas
36050197;Los Albaricoques
111969291;Egipto
111887644;Las Valvulas
111934072;Juan de Aroma
53787296;Camino Real
111964398;ALMIRANTE MIGUEL GRAU
25139011;LOS AGRONOMOS
121372016;Aries
111881352;Venecia
111951122;Elias Chunga Zapata
111881132;Calle 5
35600698;Maurice Urtillo
68534841;Jose Galvez
238266151;Santa Veronica
143960071;Javier Prado Este
34188625;Avenida Guardia Civil
111903389;Elias Mendez Ibañez
127704341;CERRO GRIS
111881160;Las Torres
36050195;Alonso de Molina
111879594;Zepita
119622474;Comandante Pedro Gutierrez
111913374;Vista Bella
126129849;Huaraz
68324960;Los Pelitres
111942670;Los Cedros
187195952;Rio Sama
169320567;Avenida Las Flores de Primavera
111911041;Juan Soto Bermejo
35170425;Euler
127873589;DIEGO DE OJEDA
153736467;Avenida 8
173722468;Antigua Panamericana
111894808;Las Crucetas
111890908;Llanganuco
114396089;Santa Ligia
111910466;Principal
32968988;MAXIMO ALVARADO
111903733;Los Sauces
119524825;Los Contadores
111927955;San Fernando
111896081;Camino Real
111937265;San Carlos
111945770;Francisco de Paula Ugarriza
91568633;Velasco Alvarado
111892049;Junin
111905862;Apumarca
111916615;Calle 1
40721310;Santa Francisca de Romaña
111937471;Las Casuarinas
111930568;Jose Galvez
111895176;Los Cerezos
163145884;Calle 11
129197984;Comandante Gustavo Jimenez
118276253;Chimu
111920962;HERMILIO VALDIZAN
111947301;Americo Vespoucio
27767564;De la Alameda
24307290;Mayta Capac
111888569;Las Crucetas
111887636;Almirante Miguel Grau
68324955;Las Ortigas
91568601;Luis Castro Ronceros
111917631;Vicchay
118976210;Ollantay
111933171;Alameda Del Panteon
111799781;Gonzalo Pizarro
33783846;Teniente Enrique Palacios
111941074;Malecon Manco Capac
172756255;Santa Domitila
151181510;Jr. Domigo Cueto
111923853;El Farallon
111941138;Los Laureles
111893485;Cuzco
24295174;Los Mirtos
52880303;Navarra
122375937;Los Zafiros
127873621;Loma Flor
111958445;Punta Rocas
35556263;Luís Gribaldi
71214892;Los Rosales
111952114;Prol. Inca Garcilazo
118543051;Lealtad
111954927;Arequipa
39452662;Morro de Arica
68335660;Los Asbestos
118423771;Jose Bernardo Alcedo
111920507;Cahuide
119562186;Calle 27
118300506;Huamantanga
111881458;Julio Rodriguez
89558450;Otuzco
51770751;Nepena
39612408;San Martin
103359834;Tarapaca
88161261;Los Datileros
40268694;Morelli
149069190;Miraflores
111949735;Huascar
119524822;Los Estadisticos
111905217;Basilo Recabado
111960858;santa Rosa
111933306;Los Naranjos
111931266;Ruy Díaz
111883864;Bartolomé Herrera
27898346;Avenida Argentina
25138594;Industrias Unidas
111912187;Las Palmeras
147186314;Crnel. Francisco Bolognesi
125132693;Ramon Castilla
118276339;Contisuyo
115576153;Miraflores
111948913;Juan Guerra
34089863;Carabanchel
122554785;Pasaje 22
36940946;Calle 10
14073934;Ca. San Martin
111956820;Los Incas
46490673;Loreto
111970285;Sevilla
111883477;Playa Hondable
35486857;Carlos Saco
111970341;Los Lirios
111927110;Prolongacion Jose Galvez
111928465;Los Olmos
37719470;Calle 26
111886496;Pasaje 48
37927097;Principal
111914327;Prolongación Héroes del Pacífico
144949479;Ps Paraiso
111937624;Los Quechuas
38945991;Avenida Benavides
111963160;San Antonio
36940945;Castilla Nueva
28707251;Jr. Moquegua
163968699;Calle 21
111890247;Los Reductores
27767529;Talara
52967831;Los Cerezos
68552054;Castañas
24306545;José María Eguren
111912666;Pasaje 8
111898945;Alfonso Ugarte
111897381;General Orbegoso
68335682;Las Turquesas
203294100;Arequipa
111966576;Santa Isabel
111927161;Jose Balta
111959590;Las Cigueña
192113324;Ramiro Priale
111953825;Jorge Chavez
144107711;Analistas
111937096;Los Laureles
23843771;Vargas Machuca
111901448;Avenida A
111956280;Principal
68212677;Las Cantuarias
39612594;Vinzos
111887069;Valparaiso
111932231;9 de Diciembre
68848136;Joaquín Capello
111946946;Mariano Melgar
75036032;Jr. Huanta
111916866;AVENIDA F
111800008;Libertad
71071757;Las Americas
111935082;Marsella
119757343;Calle 51
111905757;Manuel Jaramillo
111800085;Los Naranjos
110061826;San Jose
56001644;Av. Monterrico Sur
53833409;Yauli
111931410;Los Cipreses
111899448;Huascar
53833396;Clorinda Matto de Turner
68212684;Las Grosellas
70673061;La Pasionarias
111920218;Andres Avelino Caceres
70809616;Los Claveles
111904089;Gregorio Paredes
68314491;Las Sensitivas
111934378;Carabachel
111963032;Asturias
35172850;Ca. Mercator
111881698;Don Emilio
122541908;Av. Cementerio
109831740;Av. Universitaria
68522384;Citrinos
34401799;Huaraz
27898312;Av. Argentina
229815308;Alfredo Mendiola
111954864;Parque Martin Alonso
111882923;Huallbamba
127873657;Huancabamba
37018322;Chota
111922775;Jord Cochrane
72389951;Calle 20
126128000;Calle 2
115610873;Calle 5
111914797;Cerro Azul
119562190;General Santa Cruz
127281218;Calle 40
111944568;El Ferrocarril
47731155;Pascual de Andagoya
111964226;Las Perdices
115610862;Los Gladiolos
111899208;Tambo Real
73952078;America
68335680;Los Rubies
153672630;Revolución
162142068;LIBERTAD
111936097;El Ferrocarril
171810259;Jorge Chavez
111894097;Juan Velasco Alvarado
143867304;EL Timonel
111951362;De la Floresta
77737667;Los Rosales
37615311;Santigo Antunez de Mayolo
28816099;Avenida Arica
109831709;San Judas Tadeo
172757506;Galicia
122236307;Pacasmayo
24281858;Chinchon
68327988;Las Celedonias
35557440;Antonio Raimondi
47731152;Pierola
111934611;Pakita
111939510;Los Industriales
77861381;Jangas
111910411;Chacra Cerro
111928794;Pasaje 26
37019814;Los Eugonimos
111926688;Calle J
111899597;Nazca
186174864;Quillabamba
24252470;Portocarrero
127168233;Triunfadores
111908932;Santa Elena
111908704;Toledo
163820588;Moyobamba
37434929;Sexta
111920606;Los Palmos
23979521;2 de Mayo
111935652;Calle 30
11980702;Antero Aspillaga
49216625;Manco Capac
163599759;Calle 2
122541906;Av. Ancash
126127996;Lastenia de la Riva Llona
68534848;Jose de San Martin
111964646;Francisco Pizarro
109831697;San Marcos
70605459;Queros
35555803;Juan Francisco Rivas
162153076;El Anis
124009425;Santa Maria de los Angeles
46490670;Varela
153738998;Talara
47028522;Tudela y Varela
71187687;Mariscal Ramón Castilla
111889461;La Loma
24315805;Benavides
111930436;Alameda 9 de Octubre
111904597;Almirante Miguel Grau
111955606;Las Retamas
111895280;Los Gimber
111909503;El Emisor
111944009;Manuel de Amat y Juniet
37434924;Tercera
111923938;Pasaje 12
111885476;De los Incas
35486859;Jose Vinatea
111934441;Malabrigo
50300673;Ore
121372289;Calle 2
72389962;Tayacaja
111891257;Atahualpa
75980604;San José
111799992;J. Manuel Corbacho
68857069;Manuel Quimper
111952103;Juan Pablo Vizcardo y Guzman
118408728;Calle 3
24306590;Daniel Hernandez
111915978;Honduras
24315810;OVALO LOS CABITOS
111933439;Martinez
111969004;Chosica
111954451;Pasaje 9
111945880;Almirante Miguel Grau
115576278;Calle 18
111933233;La Mar
117598311;Puente Huanuco
111964237;CEMENTERIO
72395585;Calle 9
111968853;San Francisco
110062015;Av. 3
49449420;Guardia Chalaca
47638910;Avenida La Marina
111931837;Isidro Alcibaran
111924913;Tiziano Muños
132028586;Aurelio García y García
111926595;A
71071755;Manuel Gonzales
111937554;German Amezaga
143779051;CESAR CANEVARO
111821191;Republica Dominicana
71094110;Sao Paulo
70196497;Jr. Flor de Viento
111934495;Los Geranios
111946585;Leonidas Yerovi
111907111;Buenaventura
35893662;Los Huancas
119622491;General Arenales
36047099;Las Landeras
111932635;ESTEBAN CAMERE
75980622;Calle Las Magnolias
111898966;Belen
28290634;Avenida 1
119537561;Circunvalacion
111939163;Los Girasoles
113541341;Haleiwa
34334788;Los Alamos
126611068;Angel Arata
144244967;El Cortijo
143581336;9 de Diciembre
111934355;La Paz
111903700;Ayar Cachi
71208177;Alfonso Pinzon
149317045;Los Sauces
111909217;Los Agricolas
111931608;Viviano Paredes
111915266;Pasaje X4
111950956;Salvador Allende
111884164;Madre de Dios
70652173;Tupac Amaru
111941243;Los tulipanes
124276105;Los Olivos
111967579;Alameda de los Serenos
111951884;Julio Cesar Tello
111799944;Jose Carlos Mariategui
111882164;Leoncio Prado
4827829;Alfonso Ugarte
33751887;Qinones
111885407;Los Laureles
47825166;Totorales
121371494;Victor Raul Haya de la Torre
111887915;Huaylas
111922308;Calle 20
37762306;Calle 7
117598438;Calle 4
37567811;Avenida La Universidad
111910705;Calle 3
111896003;Rosendo Leder
40791311;LIMA
111884133;Vicente Espantoso
116974725;Los Bambues
43475428;Mariscal Castilla
54609972;Casapalca
71075963;Flora Tristan
151073587;Av.Carlos Alayzay Roel
111880686;Pasaje 16
111926825;JUAN PABLO II
122215630;San Juan Bautista
111941682;Alfredo Tello Salavarria
111887955;San Cristobal
53787318;Arica
111938322;Calle 29
71094126;Monterrey
165079206;Los Zungaros
111945018;Calle 4
111942801;La Caleta
111884576;Cesar Vallejo
111958199;Calle E
116992002;Paruro
111914689;Canarias
164062016;Pisac
111965390;Los Higos
111919524;7 De Diciembre
111904021;Las Palmeras
115610908;Centauro
70820780;Pasaje 13
122215557;Tarapaca
111950876;San Martin
183758780;Hipolito Unanue
71071607;Ruben Dario
111968313;San Cristobal
143960119;Ceres
111952736;Calle 10
111901088;Ollantay
115838960;Calle 4
77861361;Daniel Alcides Carrion
111961581;CESAR LOPEZ SILVA
47700230;San Juan de Dios
35451368;Ancash
127704272;Cerro Dorado
203294138;28 de Julio
202466063;Vasco Nuñez de Balboa
124146896;Ricardo Palma
111889456;El Sol
202422991;Jr. Palma de Mallorca
127471420;Julian Arias
111896661;Las Crucetas
111968598;Las Azucenas
151307876;Javier Prado Este
153677605;Revolución
111909694;Prol. Maria Parado de Bellido
44629271;Juan Crespo y Castillo
111886519;Calle 39
38656207;Allende
111902823;Malecon Rimac
122215588;Simon Bolivar
24307324;Huayna Capac
111902014;Calle 13
111885944;Ricardo Palma
54609973;Yungay
111905280;Jupiter
111960071;Sarmiento
111950954;Juan Velasco Alvarado
111912391;José Olaya
35116499;Torre la Merced
111920699;Los Rosales
111899664;Marques de Guadalcazar
111967978;Juan Pablo V y G
49428665;Tupac Amaru
111969942;Las Turquesas
111913344;Rosa Noguera
134763127;Prolongacion Alfonso Ugarte
111699424;General Lara
111925446;Las Praderas
119562294;Joaquin Inclan
111964097;Los Nardos
111961462;San Juan
71284702;Calle 46
111946958;Apurimac
111936808;AVENIDA A
54609987;Frey Ramon Rojas
143960088;La Cultura
111598304;Calle 17
111929245;Calle 7
111913984;General Borgoño
68212695;Los Aconitos
111935896;Victor Laynes
111888411;Santa Rosa
38748329;Quebrada de Armendariz
111880714;Las Cucardas
37614654;Malecón Balta
111915211;Leon Tolstoi
39552464;Da Vinci
111945703;Hernando de Luque
111883440;Intihuasi
111946236;Mateo Pumacahua
52967815;Tintoreros
127471410;Manuel Arias
34861784;Catacaos
24332010;Manuel Villaran
113544577;Las Tortugas
111963427;San Pablo
111916160;Maximo Alvarado
111954145;Calle 3
32482211;Cochrane
111949208;Libertad
111935438;Los Cipreces
111885400;Cajamarca
172244469;Av. 28 de Julio
111941685;Leoncio Prado
70824360;El Convento
111931814;Mama Ocllo
115576319;Calle 47
111880441;Los Pinos
104631274;Buenaventura Palma Parral
49737230;Buenos Aires
153672636;Av. S/N
111932196;Del Paraiso
111920856;San Jorge
26406972;Prolongacion Huaylas
111906196;MARIANO MELGAR
239202057;Alfredo Mendiola
67801634;Antonio Garland
111923545;Maria Parado de Bellido
111922172;Rinconada Del Lago
118408738;Manco II
77861369;Fernando Wiesse
36939411;Zamora
111956052;Colina
111942600;Calle 51
172356289;Los Pulpos
37122026;Arequipa
149297897;Avenida San Borja Norte
111910688;Los Incas
111958587;Los Mochicas
111891113;CAHUIDE
111598133;Pedro a. Labarthe
153677610;Revolución
111959023;Metropolitana
68524919;Santa Sofia
36185808;Orion
68335664;Oligistos
118276360;Chavin
70610536;Pasaje Bolognesi
174868390;Jr. Yauyos
173416723;Calle 6
111940941;Monte Gobay
111926237;Mariano Cornejo
111888430;Los Alamos
44364645;Montevideo
67709462;Los Duraznos
111908125;Los Cedros
75036033;Jr. Isaias Clivio
34188461;Avenida Principal
111891599;Los Brigadieres
158449736;Las Gardemias
111968090;Malecon Miguel
47519116;Calle Lima
36050192;Jeronimo de Aliaga Sur
106995955;Panamericana Sur
111954140;LOS LAURELES
127873659;Loma del Pilar
116992022;Chancay
111943861;Mariscal Agustin Gamarra
111918648;Los Incas
111881264;Merino Reyna
111885298;Navidad
115576155;Bulgaria
14074831;Ernesto DIez Canseco
67659581;13 de Enero
38221553;Alberto Sabogal
124276342;Los Fresnos
111930594;San Antonio
111951611;Los Eucaliptos
111898865;Los Alcanfores
75039253;Jr. Gamarra
111905817;Paseo de Los Franciscanos
111904115;Jorge Diaz Vasquez
109831751;Av. Los Incas
49510481;Almirante Miguel Grau
121371625;Jose Armellini
49697571;Pinchincha
127471446;Faustino Silva
119622462;Belisario Suarez
204639962;San Juan
111911464;Los Pinos
111892419;Alfonso Ugarte
111928145;Luis Beausejour
111954833;Chepen
118430275;Cerezas
111925879;Hipolito Unanue
33752498;Guadelajara
195079446;Basilio
172360274;Maria Parado de Bellido
71082268;Felipe Arias
111885110;Segunda Transversal
37615346;Miguel Muñoz
35090749;Ovalo Mariscal Caceres
111888326;Calle C
111929861;Huanta
111894488;Matucana
114396064;Calle 22
201624515;Av. Panamericana Norte
173662732;Calle 1
115576178;Calle16
122461652;Omega
143607634;San Martin
111888155;Santa Rosa
111598350;Yahuar Huaca
111893999;Jose Olaya
111908669;25 DE DICIEMBRE
153672642;Revolución
111893346;Santa Rosa
111963574;Almirante Miguel Grau
111935350;Arica
71069647;Miranda
111881266;Los Bosques
111905622;Calle 64
158449739;1S - Panamericana Sur
39316453;Via de Evitamiento
111904892;Los Halcones
111900439;Los Floripondios
111943432;Calle 3
111944871;Rio Seco
111944035;Mirabel
111920536;San Pablo
111944368;Buenos Amigos
49510423;Victor Fajardo
121371719;Fernando M.
111918951;Manuel Scorza
90291305;Puerto Bayovar
48029241;Atahualpa
111925795;Mateo Pumacahua
111946100;Juan Alfaro
111911749;Calle C
71185484;Moyobamba
34113029;Pedro Ruiz
24267058;Jose Granda
119442011;Calle E
111908827;SAENZ PEÑA
24252848;Figuaredo
115838946;Agua Marina
111923229;Jose Santos Chocano
163820568;Apurimac
118291893;Inca Roca
111939571;Javier Heraud
111886669;Juan Alarco de Dammert
119524869;Calle 11
163596986;Guardia Civil
126610714;Ruiseñores
111941868;Antonio Moreno
238771935;villamar
68560876;Villa Hermosa
117755710;San Cristobal
111969332;Carabayllo
111957270;Pedro Coronado
111927756;Cristina Galvez
48029238;Pomalca
75039235;Jr. Esteban Salmon
183627182;Calle 7
76554371;Nicolas Dueñas
111930966;Las Tunas
119562191;de la Salud
111895966;JUAN VELASCO ALVARADO
172496390;CALIZ
28797555;Los Diamantes
119622382;Antunez de Mayolo
119877709;Calle 18
33752999;Ruben Dario
75040441;Jr. Machu Pichu
111956678;CALLE 7
111919690;Calle 46
47519118;Federico Gerdes
111918320;Pasaje 17
44111793;Av. Universitaria
127435715;Santa Catalina
114396133;Martinez Pinillos
128025350;La Duquesa
53787304;3 DE NOVIEMBRE
111938163;LAS CODORNICES
153690735;Alameda Los Horizontes
75223314;Francisco Garcia Calderon
36051765;Los Valles
111898783;Arturo Suarez
124283250;Calle 6
111961661;Puerto Rico
111909843;Juana de Ibarbourou
111954486;Francisco Bolognesi
54609977;Juan De Almoguera
111883557;Pasaje C
35339018;Monte Carmelo
111969226;Calle 8
111892810;El Manantial
111945581;Jose Santos Chocano
183627192;Los Lirios
166671187;Manuel Pasos
68170077;Contisuyo
111947535;30 De Enero
111911720;Elias Aguirre
71071756;Agustina de La Rosa Toro
120585783;Avenida del Aire
158609987;Santa María Eufrasia
118300507;M
122493967;Magallanes
111883318;LAS ALMENDRAS
24266778;Santa Margarita
238266149;Santa Natalia
183760379;Azucenas
111917592;San Sebastian
111909651;Los Claveles
122223100;Garcilaso de la Vega
118117609;Elmer Faucett
40992261;Av Los Eucaliptos
111905855;Rimac
72499952;Los Sauces
34334779;Angamos oeste
77526839;Chacas
111962927;Las Magnolias
111896994;La Peruanidad
111906400;Jose Sanchez Orellana
28796858;Av. Pablo Carriquirry
39612561;Cesar Vallejo
198979778;Misti
118276368;Los Chasquis
115576214;Boreal
51770056;Jose Legula
35139895;Juan Castro
33232031;Ramires Gaston
111908633;Concepcion
111919853;Lambayeque
70638960;Manuel Ascencio Segura
111935459;Jose Urdaniva
89905866;Erato
68169505;Chavin de Huantar
116974713;Heroes de la Breña
68854656;Gregorio VII
154970253;Calle 4
111928558;24 de Diciembre
48029199;Jose Gabriel Aguilar
11979547;Orrantia
4831347;Av. Saenz Peña
111908852;San Pedro
111945350;CALLE 5
111915193;ALEJANDRO TIRADO
111962386;Sandro Boticelli
26359406;Jorge Buckley
123853238;Calle 30
24267015;Baltazar La Torre
116992043;Camana
37018380;Victoria
195079497;Juan Antonio Arrieta
111957233;Huayna Capac
111896719;Pachacutec
111914983;De los Escultores
111914454;MONTE BELLO
75033807;Rafael Caceres
119442052;Los Medicos
111940293;San Martin de Porres
111598092;Pasaje 22
166393729;Huaychullo
117598420;Paseo Antiguo Flor de Amancaes
111952650;Pablo Neruda
24252821;Bellavista
111946686;Jose Carlos Mariategui
111931175;Jose Santos Chocano
43477721;España
115576145;Orion
111916597;Los Cerezos
33237346;Javier Heraud
25113196;Av. Marañon
71187241;Tacna
47731183;Hermanos Catari
111903771;Apurimac
114504143;San Fernando
111886935;La Calerita
41732017;Moore
115610825;Calle 56
111930758;Esteban Tuerten
111895380;Piura
35920037;San Martin
68522363;Los Cuarzos
36185775;Puruchoco
111889350;Virgen de Lourdes
108165099;Aymi Tupac
111968563;Los Lirios
111939915;BATALLON CALLAO NORTE
70601043;Cl. Progreso
113541339;Costanera
111910381;Los Rosales
115750507;Isabel I
24266701;Berlin
36980293;Las Viñas de la Molina
111894317;Miramar
172416886;Maria Parado de Bellido
124009463;Canta Callao
67709137;Catrovirreyna
89905924;Rio Chira
162142053;Industrias Unidas
111969950;Loreto
61732246;Los Olivos
49437939;Pedro II
88161175;Av. Los Frutales
36050190;Los Cactus
111884221;Victor Laynes
118543094;Central
75980598;Pasaje San Pedro
35170438;Francesco Redi
34188716;Avenida El Polo
154802814;Chalana
111906822;Andres Piñeiros
47596907;Jirón Félix Dibós
64222855;De la Técnica
111960934;San Jose
144244981;Avenida El Polo
163855989;Camino Real
111949656;Jangas
37434926;Setima
36032416;Ramon Castilla
122223076;Jose Santos Chocano
111799903;Av. Victor Andres Belaunde
119441961;Los Arquitectos
111937341;Calatrava
111909758;El Huayco
119622410;Antunez de Mayolo
111959912;Almirante Miguel Grau
111888153;Las Leyendas
111947071;Calle 17
72499961;El Sol
67626154;Satelite
53392803;Del Rosario
111925038;Los Libertadores
111940197;Pedro Pascual Farfan
111895754;Tomas Guzman
111932491;9 de Octubre
68522376;Los Tusilagos Este
111879364;Calle 98
111951163;Cesar Vallejo
111920446;24 de Julio
111956166;Yauricocha
53392831;Av. Los Alisos
39362986;Avenida del Parque Norte
49771280;Chocano
68324946;Las Gencianas
162142048;Industrias Unidas
89905894;Euterpe
111924585;Apurimac
127157886;Las Casuarinas
111953164;Alameda Picaflores
111968659;1 de Mayo
111930201;Rio Seco
28707264;Ancash
111914372;Jose Galvez
111821226;Calle 1
67865015;Independencia
122223087;San Pedro
65498752;Maipu
111959177;ROSA MERINO
111918101;MANUEL LECCA
14074758;Av Ricardo Palma
111964597;Los Cisnes
163724117;Santa Rosa
68853907;Alfonso Ugarte
111922294;Calle 1
111903070;Las Zucenas
35920814;Los Arqueologos
111889324;Tingo Maria
111937810;Madagascar
12561317;Av Ricardo Palma
173113026;Hermanos Quintero
115715326;Cusco
111961356;Jose Torres Paz
67801632;Eloy Espinoza S.
122525638;Las Petunias
71085172;Jose Maria Barreto
173980897;Malecon Jose Galvez
111889701;Jose Olaya
121371995;Calle 3
117598327;Cajatambo
122223090;Cesar Vallejo
126860041;José Carlos Mariátegui
111948659;Calle 6
111920376;Granaderos
24306342;Miguel Soto Valle
68195167;Los Amautas
111941814;Felipe Arancibia
49737227;Olavide
119524835;Los Girasoles
111970540;Vista Bella
35170427;Monge
68522375;Los Tusilagos Este
111895548;EL Paraiso
35920049;Los Vinzos
24281794;Merino
119631062;Calle 3
111957853;Maximiliano Carranza
111881910;Leoncio Prado
40269004;Picasso
111957278;El Pretel
181366252;Uno Oeste
111923464;Mar de Plata
111898250;Sihuas
119993872;Soledad
111936508;La Almudena
108165106;Huarochiri
111913679;Calle B
121371947;Calle 7
122554791;Los Canarios
164105053;Calle 1
39452554;Arica
54609966;Dinamarca
119442056;Los Astronomos
115626749;Yungar
119546800;Calle 17
70651604;Huayna Capac
119622503;Antunez de Mayolo
36050148;La Limas
111904913;San Juan
111947779;Los Peñascos
111922812;Euro
111890337;Francisco Lazo
33752759;Arturo Lecca
111945139;Atahualpa
119622415;Baltazar Caravedo
115576265;Calle 9
111885016;Santa Rita
162783958;Calle 20
111926581;Prolongacion Huaylas
35920540;Las Catileyas
111967349;Tupac Amaru
111918629;Integracion
111963186;Simon Bolivar
68188593;Capac Llauto
35601196;Beta
111925580;Pamplona
111945867;6 de Abril
51770245;Pavayacu
35556012;Luis Giribaldi
111958937;Trujillo
111925507;PICO TUTUPACA
143628730;Los Alamos
163820553;Puerto Maldonado
111880682;De la Cruz
75046476;Jr. Molinos
34089920;Denegri
68675853;Avenida Primavera
28317014;Andromeda
171652054;Arenques
151303100;Javier Prado
111967747;Las Camelias
68540173;Rio Ica
19070497;Madrid
111912984;Progreso
28746575;Mariscal Ramon Castilla
53787320;Rodriguez Soto
111961097;De los Incas
111891267;Cusco
111881121;Calle 13
116948953;Ayacucho
111957703;Union
116974720;Gervacio Santillana
71187967;Carlos Augusto Salaverry
33820506;Paseo Rosales
68324914;Los Pelitres
28796823;Avenida San Borja Sur
70632195;Los Ruibardos
111955402;Elias Aguirre
111931836;Ucayali
111965810;Huascar
111952639;El Cortijo
39452544;Tarata
183627198;Ramiro Priale
111932863;Los Eucaliptos
119622411;El Muro
111919603;Adolfo King
111939182;Peru
49511326;Atahualpa
35451282;Calle 4
143820566;Albacete
111968187;Carlos de la Condamine
111910068;Asturias
104631268;Loreto
187076622;Coronel Portillo
127157880;Chiloé
111959810;Calle 6
127157848;Barataria
68169765;Naylamp
173113029;Sullana
127157904;Los Eucaliptos
111968977;Calle C
111884413;Los Olivos
109831718;Huamachuco
70824365;El Santuario
111954150;Francisco Bolognesi
122525609;Trinitaria
111959734;Ciudad Real
68186393;Huanacure
111880854;Los Milanos
111931458;Calle 55
111957806;Calle 2
111917920;Prol. Maria Parado de Bellido
121372344;Cajabamba
111930528;Halley
154906958;Manuel Gonzalez Olaechea
111938127;Victor Andrés Belaunde
34089899;El Mastil
173706316;Citrinos
70810348;Calle 8
37122069;Miranave
111929386;Los Insurgentes
35116504;Juan Bujanda
110061859;Calle 48
111923886;Condomar
119573397;Federico Recavarren
50978417;Howard
111919538;Maria Parado de Bellido
111917506;Carlos Malpica
154077121;Avenida Guardia Civil
153680515;1S - Panamericana Sur
35139919;Julio Villegas
184626416;Rubidio
146364287;Fruticultores
111918490;EL MONTON
67693320;Las Acacias
180067385;Oscar Benavides
111968254;Calle 7
111952259;Calle 22
111933395;Junin
111882158;Tacna
115838966;Avenida Jorge Basadre Oeste
111929425;Prolongacion 28 de Julio
111914240;Alameda 6
71216767;Calle 17
39413204;Manuel Cuadros
111959286;Buenaventura Aguirre
119752694;Del Paso
50219045;Nicolas Alcazar
36050203;Pulla Raymondi
117598421;Calle 2
121371975;Calle 18
111946493;CARLOS RICHARDSON
111902654;Las Moras
118430257;San Pedro
111799855;Capella
47596910;San Miguel
111918396;Los Heroes
111909702;Luis Agurto
111916143;Satipo
27455450;República de Venezuela
90291309;Puerto Inca
111968285;Tulipanes
111882757;Capucina
111941158;La Solana
115610842;Calle 43
50978550;Diego de Medina
111891574;CALLE N
65496895;Calle J.J. Pasos
111956807;Los Bosques
70601030;Calle 1
111952078;Jiron 15
111955277;Andahuaylas
111959519;MATEO PUMACAHUA
39612534;Andalucia
111957097;Palpa
75037979;Santa Libertad
73954286;Jose Payan
111937036;Las Droseras
111939183;La Compañia
111902349;Los Chasquis
39682455;Los Jilgueros
111887026;Principal
111945607;Las Amapolas
115838955;13 de Enero
168285434;Alfredo Leon
111969172;Aruba
77861317;Jose M.Rodriguez
111957931;Calle D
36777518;Los Pinos
71082258;Gomez Sánchez
35140114;Ignacio Cossio
111901361;Los Geranios
129466112;Republica de Panama
127157877;Soledad
75035121;FRANCISCO ROSELLO
111963638;Calle 22
143704919;Hipolito Unanue
122242295;28 De Julio
111895581;Sepulveda
122494004;Las Madreselvas
111964534;Jose Orengo
101600569;Calle 4
111928437;Dionisio Derteano
111932504;ALFONSO UGARTE
163714722;Los Lirios
111598097;Avenida 2
36031602;Iquique
119622366;Francisco Mendez
111942925;Caracas
201624514;Av. Panamericana Norte
111960746;Calle 3
111965510;Las Agatas
111885068;La Yola
111882700;OMEGA
44114128;Panamericana Norte
